age,workclass,educational-num,occupation,gender,hours-per-week,income
46,Local-gov,11,Exec-managerial,Male,40,>50K
35,Private,13,Sales,Male,40,>50K
41,Private,12,Exec-managerial,Male,50,>50K
23,Private,10,Machine-op-inspct,Male,40,<=50K
34,Self-emp-inc,9,Sales,Male,60,<=50K
39,Private,10,Exec-managerial,Female,40,>50K
29,Private,9,Other-service,Female,35,<=50K
24,Private,9,Machine-op-inspct,Male,40,<=50K
54,Private,9,Other-service,Female,40,<=50K
28,Private,10,Sales,Female,40,<=50K
25,Self-emp-not-inc,7,Sales,Male,40,<=50K
50,Private,10,Tech-support,Female,40,<=50K
59,Private,9,Craft-repair,Male,42,>50K
58,Private,13,Prof-specialty,Male,47,>50K
55,Private,10,Exec-managerial,Male,40,>50K
58,Private,10,Handlers-cleaners,Male,40,>50K
46,Private,13,Prof-specialty,Female,42,>50K
40,Private,10,Exec-managerial,Male,50,>50K
40,Self-emp-not-inc,11,Craft-repair,Male,40,<=50K
57,Local-gov,9,Adm-clerical,Female,40,<=50K
46,Private,9,Machine-op-inspct,Male,40,<=50K
36,Private,9,Craft-repair,Male,40,<=50K
29,Private,10,Other-service,Female,40,<=50K
32,Private,9,Adm-clerical,Female,40,<=50K
24,Self-emp-not-inc,9,Craft-repair,Male,35,<=50K
63,Private,14,Prof-specialty,Male,40,>50K
23,Private,10,Other-service,Female,15,<=50K
36,Private,9,Other-service,Female,40,<=50K
31,Private,13,Sales,Female,50,>50K
52,Self-emp-not-inc,10,Farming-fishing,Male,72,>50K
60,Local-gov,6,Adm-clerical,Female,40,<=50K
29,?,9,?,Male,40,<=50K
31,Private,9,Handlers-cleaners,Male,40,<=50K
35,Local-gov,9,Adm-clerical,Female,40,<=50K
24,Federal-gov,13,Exec-managerial,Female,40,<=50K
38,Private,10,Adm-clerical,Male,40,<=50K
42,Private,9,Other-service,Male,40,<=50K
44,?,10,?,Male,50,<=50K
24,Private,9,Handlers-cleaners,Male,20,<=50K
42,Local-gov,13,Prof-specialty,Female,37,<=50K
54,Private,3,Machine-op-inspct,Female,40,<=50K
19,Private,9,Other-service,Male,40,<=50K
20,Private,10,Other-service,Female,20,<=50K
21,Private,11,Machine-op-inspct,Male,40,<=50K
30,Private,9,Handlers-cleaners,Male,40,<=50K
26,?,7,?,Male,40,<=50K
34,Self-emp-inc,9,Craft-repair,Male,78,<=50K
22,Self-emp-not-inc,10,Other-service,Male,35,<=50K
45,Self-emp-not-inc,13,Exec-managerial,Male,40,<=50K
32,Private,10,Adm-clerical,Female,40,<=50K
28,Private,10,Exec-managerial,Male,60,<=50K
31,Private,13,Exec-managerial,Male,40,<=50K
40,Private,9,Exec-managerial,Male,50,>50K
30,Private,10,Craft-repair,Male,50,<=50K
28,Private,11,Exec-managerial,Female,23,<=50K
47,?,9,?,Female,40,<=50K
21,Private,10,Machine-op-inspct,Male,44,<=50K
25,Local-gov,13,Prof-specialty,Male,35,<=50K
47,Private,9,Craft-repair,Male,50,<=50K
50,Private,13,Prof-specialty,Male,50,>50K
23,Private,9,Sales,Male,20,<=50K
54,Self-emp-not-inc,9,Sales,Male,70,<=50K
24,Local-gov,9,Other-service,Male,36,<=50K
50,Private,11,Exec-managerial,Female,55,<=50K
29,Private,13,Adm-clerical,Male,40,<=50K
36,Private,11,Prof-specialty,Female,40,<=50K
46,Private,11,Exec-managerial,Male,40,<=50K
39,Self-emp-inc,13,Prof-specialty,Male,30,<=50K
46,Private,10,Handlers-cleaners,Male,45,<=50K
36,Local-gov,11,Exec-managerial,Female,60,<=50K
64,Private,9,Adm-clerical,Female,37,<=50K
51,Private,13,Exec-managerial,Male,45,>50K
57,Private,11,Machine-op-inspct,Male,40,<=50K
21,Private,9,Adm-clerical,Female,25,<=50K
53,Private,9,Craft-repair,Male,45,>50K
61,Self-emp-not-inc,14,Exec-managerial,Male,30,<=50K
50,Private,9,Adm-clerical,Female,40,<=50K
74,Private,10,Sales,Female,30,>50K
22,State-gov,10,Adm-clerical,Female,8,<=50K
25,Self-emp-not-inc,9,Farming-fishing,Male,40,<=50K
63,Self-emp-not-inc,14,Prof-specialty,Male,40,>50K
38,Self-emp-inc,10,Prof-specialty,Male,40,<=50K
46,Private,14,Prof-specialty,Male,50,>50K
31,Private,9,Exec-managerial,Male,40,<=50K
35,Self-emp-not-inc,10,Other-service,Male,84,<=50K
54,Private,13,Prof-specialty,Male,40,<=50K
50,Private,9,Machine-op-inspct,Male,48,>50K
37,Federal-gov,10,Exec-managerial,Female,40,<=50K
37,Private,9,Other-service,Female,40,<=50K
29,Private,13,Sales,Male,50,<=50K
56,Private,9,Machine-op-inspct,Male,40,>50K
52,Private,9,Transport-moving,Male,66,>50K
40,Private,13,Exec-managerial,Female,40,<=50K
29,Private,14,Prof-specialty,Male,40,>50K
46,Self-emp-not-inc,9,Farming-fishing,Male,40,<=50K
49,Private,11,Craft-repair,Male,50,<=50K
37,Private,10,Sales,Female,45,<=50K
36,Private,13,Craft-repair,Male,35,<=50K
32,Private,10,Craft-repair,Male,40,>50K
53,Private,9,Tech-support,Male,40,<=50K
18,Private,7,Sales,Male,8,<=50K
48,Private,9,Adm-clerical,Female,20,<=50K
26,Private,9,Craft-repair,Male,40,<=50K
64,?,14,?,Female,50,>50K
49,Private,9,Adm-clerical,Female,40,<=50K
41,Private,9,Sales,Female,40,<=50K
20,Local-gov,10,Craft-repair,Male,10,<=50K
56,Private,9,Prof-specialty,Female,48,<=50K
33,Private,10,Handlers-cleaners,Male,35,<=50K
29,Private,12,Adm-clerical,Female,40,<=50K
29,Private,9,Machine-op-inspct,Male,40,<=50K
55,Private,9,Craft-repair,Male,40,>50K
26,Private,13,Sales,Female,45,<=50K
32,Private,13,Exec-managerial,Female,46,>50K
33,Private,9,Machine-op-inspct,Male,55,<=50K
54,Local-gov,14,Prof-specialty,Male,45,>50K
20,?,10,?,Female,30,<=50K
33,Private,8,Craft-repair,Male,16,<=50K
44,Self-emp-not-inc,10,Machine-op-inspct,Male,57,<=50K
47,Federal-gov,9,Adm-clerical,Male,40,>50K
90,Self-emp-not-inc,15,Prof-specialty,Male,60,<=50K
26,Self-emp-not-inc,3,Prof-specialty,Male,14,<=50K
44,Private,9,Other-service,Male,40,<=50K
33,Private,12,Other-service,Male,60,<=50K
28,Private,10,Craft-repair,Male,50,<=50K
26,Private,10,Adm-clerical,Female,18,<=50K
33,Private,9,Craft-repair,Male,40,<=50K
39,Private,5,Handlers-cleaners,Male,40,<=50K
34,Self-emp-not-inc,10,Farming-fishing,Female,30,<=50K
70,Private,10,Exec-managerial,Male,40,>50K
18,Private,10,Other-service,Male,30,<=50K
20,Private,4,Handlers-cleaners,Male,40,<=50K
65,Local-gov,5,Exec-managerial,Male,40,<=50K
52,Private,6,Machine-op-inspct,Male,48,<=50K
48,Private,14,Sales,Male,50,>50K
47,Private,9,Handlers-cleaners,Male,40,<=50K
21,Private,10,Prof-specialty,Male,30,<=50K
25,Private,9,Adm-clerical,Female,45,<=50K
59,Private,9,Priv-house-serv,Female,36,<=50K
63,Self-emp-not-inc,4,Farming-fishing,Male,70,>50K
34,Private,9,Sales,Male,50,<=50K
44,Private,13,Craft-repair,Male,40,<=50K
45,Self-emp-not-inc,13,Farming-fishing,Male,60,<=50K
48,Self-emp-inc,13,Sales,Male,40,>50K
61,Private,9,Adm-clerical,Female,40,<=50K
44,Self-emp-inc,11,Farming-fishing,Male,40,<=50K
42,Self-emp-not-inc,10,Exec-managerial,Male,40,<=50K
40,Private,11,Other-service,Male,15,<=50K
22,Private,14,Sales,Female,21,<=50K
19,Private,10,Machine-op-inspct,Female,20,<=50K
25,Private,9,Machine-op-inspct,Female,40,<=50K
28,Self-emp-inc,13,Exec-managerial,Male,60,<=50K
33,Private,9,Sales,Male,40,>50K
29,Private,10,Handlers-cleaners,Male,40,<=50K
19,Private,9,Machine-op-inspct,Male,40,<=50K
48,Private,10,Exec-managerial,Male,60,>50K
43,Private,10,Craft-repair,Male,40,>50K
42,Self-emp-not-inc,13,Exec-managerial,Male,40,>50K
63,Private,9,Prof-specialty,Female,25,<=50K
25,Private,13,Prof-specialty,Female,50,<=50K
41,Self-emp-not-inc,11,Craft-repair,Male,65,<=50K
66,Private,9,Tech-support,Female,15,<=50K
59,Private,10,Craft-repair,Male,40,>50K
29,Local-gov,14,Prof-specialty,Female,35,<=50K
29,?,1,?,Male,40,<=50K
44,Self-emp-not-inc,9,Craft-repair,Male,40,<=50K
29,Private,7,Other-service,Female,40,<=50K
41,Private,9,Craft-repair,Male,42,>50K
44,Private,11,Exec-managerial,Female,40,<=50K
37,Self-emp-inc,13,Sales,Male,50,>50K
70,Local-gov,9,Exec-managerial,Male,22,<=50K
25,Local-gov,13,Prof-specialty,Male,30,<=50K
42,Private,10,Craft-repair,Male,30,<=50K
47,Private,13,Prof-specialty,Female,40,>50K
21,Private,10,Adm-clerical,Male,30,<=50K
72,Private,10,Other-service,Female,35,<=50K
56,Private,4,Transport-moving,Male,40,<=50K
52,Local-gov,9,Craft-repair,Male,40,<=50K
37,Private,13,Exec-managerial,Male,45,<=50K
63,Private,9,Craft-repair,Male,40,<=50K
41,Private,10,Farming-fishing,Male,40,<=50K
27,Private,10,Adm-clerical,Female,40,<=50K
60,Private,9,Adm-clerical,Female,45,<=50K
23,Private,9,Machine-op-inspct,Male,40,<=50K
44,Private,10,Adm-clerical,Male,40,<=50K
34,Local-gov,9,Protective-serv,Male,40,<=50K
38,Private,13,Prof-specialty,Male,40,>50K
39,Private,11,Exec-managerial,Male,45,>50K
56,Private,14,Exec-managerial,Female,40,>50K
53,State-gov,10,Handlers-cleaners,Male,40,<=50K
55,Private,10,Sales,Female,50,<=50K
29,Private,10,Sales,Female,40,<=50K
56,Private,3,Machine-op-inspct,Male,40,>50K
49,?,9,?,Female,40,<=50K
29,Private,11,Prof-specialty,Male,40,>50K
25,Private,9,Craft-repair,Male,50,<=50K
47,Private,9,Exec-managerial,Female,50,>50K
44,Self-emp-not-inc,13,Sales,Female,60,>50K
